orientation_density 
0.640779 
0.701051 
0.747884 
0.778275 
0.774022 
0.774 
0.776253 
0.780204 
0.778593 
0.784787 
0.816703 
0.866139 
0.889961 
0.899334 
0.906752 
0.901709 
0.905366 
0.929723 
0.947507 
0.96245 
0.972715 
0.985263 
1.00445 
1.04351 
1.07279 
1.08789 
1.08452 
1.06994 
1.04285 
1.00586 
0.960371 
0.940884 
0.937266 
0.925722 
0.907848 
0.883391 
0.862618 
0.842313 
0.84206 
0.833882 
0.837924 
0.843551 
0.840059 
0.830578 
0.827574 
0.844633 
0.873836 
0.900268 
0.916189 
0.925411 
0.937245 
0.946617 
0.946269 
0.91682 
0.883216 
0.843198 
0.827283 
0.814502 
0.799386 
0.787509 
0.778969 
0.765069 
0.751878 
0.727862 
0.71968 
0.717695 
0.718854 
0.752012 
0.793674 
0.822323 
0.835361 
0.832064 
0.829771 
0.799591 
0.759247 
0.71666 
0.706121 
0.708683 
0.712482 
0.712138 
0.711291 
0.709388 
0.70673 
0.701745 
0.698991 
0.697136 
0.695017 
0.691212 
0.689475 
0.689978 
0.691257 
0.69183 
0.688533 
0.682783 
0.670351 
0.659163 
0.652292 
0.641779 
0.64342 
0.653213 
0.665962 
0.672528 
0.678808 
0.67841 
0.677459 
0.686062 
0.682835 
0.693798 
0.703598 
0.705976 
0.708422 
0.711757 
0.71449 
0.719068 
0.71406 
0.717955 
0.719245 
0.721352 
0.722686 
0.723038 
0.724437 
0.726845 
0.730005 
0.736288 
0.747412 
0.74685 
0.754433 
0.768325 
0.778121 
0.787037 
0.783969 
0.784936 
0.786893 
0.787872 
0.785248 
0.779669 
0.767701 
0.751958 
0.746213 
0.743363 
0.740172 
0.731305 
0.721399 
0.710111 
0.696621 
0.690229 
0.694118 
0.691352 
0.693416 
0.696413 
0.696855 
0.699751 
0.703016 
0.700722 
0.702195 
0.703737 
0.703589 
0.699228 
0.688401 
0.683709 
0.681708 
0.681961 
0.682007 
0.680075 
0.675886 
0.664478 
0.652912 
0.650745 
0.649494 
0.6504 
0.653378 
0.654629 
0.650692 
0.637074 
0.630982 
0.615774 
0.601787 
0.604217 
0.613524 
0.617989 
0.624052 
0.630969 
0.635757 
0.639927 
0.637736 
0.63773 
0.634564 
0.630074 
0.623082 
0.622296 
0.619576 
0.61485 
0.616095 
0.615709 
0.613396 
0.618198 
0.624116 
0.62409 
0.62972 
0.629942 
0.63282 
0.636247 
0.637876 
0.641515 
0.647206 
0.653653 
0.653943 
0.657774 
0.654782 
0.65875 
0.663784 
0.663051 
0.661891 
0.658732 
0.654783 
0.648696 
0.646522 
0.645311 
0.643942 
0.646682 
0.655236 
0.662431 
0.668552 
0.672378 
0.672586 
0.673328 
0.670766 
0.682877 
0.730561 
0.777108 
0.819417 
0.836523 
0.834491 
0.800787 
0.753845 
0.70118 
0.698917 
0.729307 
0.755326 
0.766792 
0.766846 
0.771763 
0.777689 
0.781304 
0.779591 
0.760748 
0.729361 
0.696444 
0.686594 
0.682513 
0.692657 
0.699096 
0.695437 
0.704936 
0.699111 
0.704979 
0.707763 
0.706333 
0.701182 
0.699866 
0.70146 
0.722477 
0.75129 
0.771996 
0.780851 
0.776836 
0.77594 
0.774653 
0.773571 
0.768654 
0.747721 
0.717416 
0.686366 
0.676024 
0.679284 
0.685163 
0.685752 
0.681985 
0.671364 
0.66499 
0.663494 
0.664306 
0.663564 
0.658568 
0.654936 
0.649129 
0.645407 
0.639596 
0.636301 
0.627377 
0.625861 
0.618766 
0.617806 
0.613865 
0.607487 
0.604922 
0.599693 
0.604888 
0.612246 
0.61362 
0.61883 
0.618925 
0.620362 
0.617424 
0.617433 
0.612367 
0.617877 
0.620539 
0.622799 
0.623219 
0.623046 
0.622673 
0.623564 
0.628446 
0.636716 
0.647256 
0.655652 
0.657358 
0.656233 
0.662758 
0.662414 
0.66119 
0.653964 
0.653946 
0.650763 
0.65545 
0.658979 
0.665279 
0.672281 
0.674084 
0.675986 
0.673869 
0.669397 
0.668751 
0.671116 
0.673298 
0.676409 
0.67797 
0.68328 
0.682452 
0.684904 
0.690313 
0.694394 
0.691806 
0.691851 
0.691894 
0.690262 
0.699149 
0.703929 
0.707528 
0.703105 
0.708755 
0.708964 
0.709585 
0.709978 
0.707205 
0.691406 
0.675396 
0.668354 
0.674259 
0.683314 
0.804414 
0.977229 
1.0329 
1.02215 
0.915608 
0.790923 
0.794096 
0.791981 
0.78868 
0.788467 
0.785788 
0.787738 
0.794612 
0.793751 
0.807579 
0.814895 
0.810201 
0.815588 
0.810016 
0.778702 
0.738085 
0.693696 
0.691016 
0.697463 
0.693762 
0.691579 
0.691579 
0.691579 
0.691579 
0.691818 
0.687168 
0.686933 
0.676628 
0.673523 
0.671418 
0.673617 
0.675459 
0.672256 
