orientation_density 
1.56587 
1.55892 
1.55219 
1.53492 
1.45405 
1.4565 
1.44994 
1.42895 
1.40169 
1.40279 
1.39803 
1.38904 
1.38074 
1.37977 
1.3781 
1.37008 
1.3605 
1.35963 
1.37104 
1.37887 
1.37558 
1.35885 
1.35619 
1.36053 
1.37339 
1.38271 
1.39404 
1.40249 
1.39535 
1.40274 
1.40134 
1.40456 
1.39326 
1.35992 
1.2974 
1.28852 
