mass_density 
7.15287e-09 
1.06613e-08 
1.08356e-08 
7.44369e-09 
2.85294e-09 
3.63139e-09 
3.90037e-09 
3.76068e-09 
3.69447e-09 
4.26309e-09 
4.50217e-09 
4.3076e-09 
4.18321e-09 
4.45347e-09 
4.70749e-09 
4.67646e-09 
4.33359e-09 
4.01837e-09 
3.85972e-09 
4.00184e-09 
4.31945e-09 
4.62701e-09 
4.70761e-09 
4.65532e-09 
4.70065e-09 
4.79377e-09 
4.59923e-09 
4.15151e-09 
3.6274e-09 
3.38406e-09 
3.30398e-09 
3.26742e-09 
3.53376e-09 
3.63063e-09 
3.64197e-09 
3.56003e-09 
3.49346e-09 
3.69021e-09 
3.71718e-09 
3.62128e-09 
3.54134e-09 
3.37521e-09 
3.35574e-09 
3.40453e-09 
3.76201e-09 
4.16195e-09 
4.40889e-09 
4.27011e-09 
4.29961e-09 
3.9899e-09 
3.55995e-09 
3.36806e-09 
3.32809e-09 
3.4422e-09 
3.4518e-09 
3.1334e-09 
3.056e-09 
2.85152e-09 
2.68233e-09 
2.54002e-09 
2.50167e-09 
2.47976e-09 
2.46118e-09 
2.39991e-09 
2.37482e-09 
2.53276e-09 
2.6597e-09 
2.74713e-09 
2.74882e-09 
2.65201e-09 
2.52616e-09 
2.45476e-09 
2.49003e-09 
2.52199e-09 
2.40388e-09 
2.1734e-09 
1.89353e-09 
1.6944e-09 
1.53624e-09 
1.61799e-09 
1.70887e-09 
1.71526e-09 
1.5896e-09 
1.36312e-09 
1.27486e-09 
1.20189e-09 
1.10402e-09 
9.66556e-10 
8.15922e-10 
7.07769e-10 
6.13697e-10 
5.27925e-10 
4.62837e-10 
3.85269e-10 
3.50737e-10 
3.01103e-10 
2.44338e-10 
