orientation_density 
1.56202 
1.54904 
1.53782 
1.51283 
1.43933 
1.44092 
1.43728 
1.42285 
1.40932 
1.41125 
1.41143 
1.40801 
1.39842 
1.38814 
1.3802 
1.38024 
1.37971 
1.37804 
1.38035 
1.38291 
1.38341 
1.37897 
1.36914 
1.35827 
1.34903 
1.34724 
1.33787 
1.33191 
1.32905 
1.33545 
1.34874 
1.35253 
1.35298 
1.34874 
1.34336 
1.30816 
1.28284 
1.23303 
1.18738 
