contacts_by_height 
0 
5 
3 
18 
5 
7 
8 
18 
6 
16 
9 
12 
9 
9 
11 
13 
16 
11 
13 
10 
10 
6 
21 
12 
13 
18 
6 
12 
13 
14 
16 
7 
11 
17 
6 
12 
12 
17 
15 
19 
15 
16 
10 
11 
8 
15 
14 
8 
13 
12 
9 
11 
9 
12 
11 
11 
14 
8 
6 
11 
6 
16 
5 
14 
11 
6 
5 
6 
5 
7 
4 
4 
5 
1 
5 
4 
5 
7 
1 
4 
1 
3 
2 
1 
2 
1 
0 
0 
0 
4 
0 
0 
0 
2 
1 
