contacts_by_height 
0 
1 
0 
18 
7 
4 
6 
12 
9 
5 
13 
8 
9 
10 
10 
6 
11 
7 
9 
16 
18 
9 
14 
15 
13 
9 
17 
14 
13 
6 
6 
12 
11 
12 
4 
15 
4 
6 
10 
8 
9 
3 
4 
3 
8 
8 
6 
9 
4 
6 
6 
5 
5 
5 
9 
6 
5 
9 
7 
6 
6 
4 
6 
6 
5 
4 
5 
4 
3 
2 
5 
5 
0 
6 
2 
4 
4 
2 
5 
3 
5 
5 
4 
3 
3 
2 
4 
3 
1 
0 
2 
3 
3 
4 
3 
0 
9 
3 
1 
1 
2 
1 
0 
2 
1 
1 
1 
3 
1 
1 
3 
2 
0 
0 
0 
0 
0 
0 
1 
0 
0 
0 
1 
0 
0 
0 
1 
0 
0 
0 
0 
1 
0 
1 
0 
0 
0 
0 
1 
0 
1 
0 
0 
1 
0 
0 
0 
0 
0 
0 
0 
0 
0 
1 
