orientation_density 
1.48773 
1.42597 
1.41033 
1.32187 
1.23512 
1.2737 
1.27372 
1.25679 
1.25589 
1.26933 
1.27229 
1.25158 
1.24301 
1.25879 
1.25796 
1.25949 
1.24771 
1.23687 
1.22228 
1.19199 
1.18241 
1.17876 
1.18373 
1.18815 
1.18997 
1.17546 
1.17405 
1.17941 
1.18881 
1.1978 
1.19983 
1.19807 
1.21204 
1.20197 
1.1756 
1.13317 
1.10519 
1.09077 
1.10208 
1.1053 
1.12639 
1.11053 
1.1156 
1.10934 
1.09723 
1.09745 
1.13087 
1.1409 
1.13909 
1.09794 
1.08939 
1.10539 
1.09424 
1.07359 
1.06721 
1.08793 
1.13091 
1.15319 
1.14229 
1.11583 
1.08347 
1.09647 
1.11278 
1.12453 
1.12998 
1.13208 
1.18897 
1.19753 
1.18564 
1.1324 
1.13375 
1.17027 
1.15116 
1.08957 
1.02259 
1.04222 
1.03052 
0.975323 
0.859268 
0.831383 
0.816083 
0.810037 
0.791916 
0.763302 
0.736557 
0.674413 
0.647522 
0.631249 
