orientation_density 
1.49124 
1.43761 
1.43544 
1.3651 
1.34772 
1.36442 
1.35213 
1.29221 
1.22464 
1.24675 
1.25189 
1.24672 
1.23137 
1.23508 
1.23166 
1.22982 
1.22495 
1.2188 
1.21525 
1.21009 
1.1919 
1.17095 
1.14571 
1.13311 
1.13896 
1.15963 
1.16594 
1.1496 
1.14182 
1.16496 
1.18956 
1.18862 
1.16408 
1.17079 
1.17493 
1.17008 
1.14802 
1.12914 
1.12682 
1.12474 
1.12974 
1.1466 
1.16288 
1.1811 
1.19063 
1.19694 
1.19695 
1.19447 
1.18712 
1.18487 
1.17592 
1.19988 
1.22829 
1.23857 
1.24573 
1.2316 
1.24015 
1.23717 
1.2331 
1.21581 
1.21107 
1.22624 
1.234 
1.25111 
1.23355 
1.22131 
1.21225 
1.18084 
1.18261 
1.19189 
1.20381 
1.19936 
1.17625 
1.12082 
1.10865 
1.10094 
1.08208 
1.07261 
1.13626 
1.16211 
1.15113 
1.09685 
1.08674 
1.12161 
1.09914 
0.962852 
0.878845 
0.874505 
0.876179 
0.881411 
0.853296 
0.838986 
0.844445 
0.830172 
0.818318 
