orientation_density 
1.56343 
1.55485 
1.54844 
1.53304 
1.44309 
1.44934 
1.45047 
1.44378 
1.43836 
1.43944 
1.43402 
1.42024 
1.39912 
1.39293 
1.39102 
1.38685 
1.38929 
1.38767 
1.39375 
1.38639 
1.37458 
1.37386 
1.38853 
1.40702 
1.41245 
1.40772 
1.38803 
1.36974 
1.35264 
1.37325 
1.39607 
1.40629 
1.40145 
1.39902 
1.40047 
1.40391 
1.38575 
