contacts_by_height 
0 
8 
11 
56 
9 
15 
23 
45 
28 
29 
23 
27 
25 
24 
13 
18 
24 
16 
14 
16 
18 
20 
17 
10 
12 
8 
5 
7 
7 
4 
6 
4 
2 
2 
1 
1 
