orientation_density 
1.56668 
1.56042 
1.5548 
1.54094 
1.48923 
1.49322 
1.49305 
1.4835 
1.47013 
1.46367 
1.45747 
1.45796 
1.45702 
1.45134 
1.43808 
1.43618 
1.44181 
1.44527 
1.44705 
1.44224 
1.44341 
1.43477 
1.42643 
1.42072 
1.4107 
1.40609 
1.40506 
1.41568 
1.4202 
1.41669 
1.41238 
1.40792 
1.40357 
1.39483 
1.39991 
1.40724 
1.40483 
1.39803 
1.39693 
1.40514 
1.40449 
1.39749 
1.38742 
1.39011 
1.39862 
1.40343 
1.40227 
1.39294 
1.37557 
1.3654 
1.36016 
1.35592 
1.35091 
1.35203 
1.36009 
1.3602 
1.35883 
1.34225 
1.34728 
1.36554 
1.36865 
1.3599 
1.34519 
1.34066 
1.35985 
1.36713 
1.3588 
1.34419 
1.35156 
1.35888 
1.36704 
1.37705 
1.38401 
1.38337 
1.37868 
1.37109 
1.36956 
1.36646 
1.36054 
1.39057 
1.40128 
1.4053 
1.39123 
1.37333 
1.38664 
1.38701 
1.38841 
