orientation_density 
1.56314 
1.55354 
1.54638 
1.52909 
1.46666 
1.47498 
1.47532 
1.47102 
1.46279 
1.46259 
1.45891 
1.45043 
1.4411 
1.43419 
1.43342 
1.43302 
1.42596 
1.42564 
1.42011 
1.41366 
1.40662 
1.40955 
1.41076 
1.42045 
1.42265 
1.42336 
1.42425 
1.41315 
1.40595 
1.39958 
1.39202 
1.38847 
1.38675 
1.38877 
1.39842 
1.40159 
1.39472 
1.38256 
1.36174 
1.35696 
1.36802 
1.36961 
1.35675 
1.32194 
1.29978 
1.32237 
1.3542 
1.38464 
1.39553 
1.39476 
1.38505 
1.37517 
1.35913 
1.34297 
1.3484 
1.35621 
1.37654 
1.38551 
1.40254 
1.40669 
1.40793 
1.41649 
1.41712 
1.42035 
1.41339 
1.41481 
1.40249 
1.41206 
1.39694 
1.41043 
1.40592 
1.41069 
1.40315 
1.39754 
1.38636 
1.40283 
1.41682 
1.42594 
1.41116 
1.40169 
1.37599 
1.37425 
1.3845 
1.39029 
1.38888 
1.38407 
1.37651 
1.37132 
1.37006 
1.36503 
1.35268 
1.3306 
