contacts_by_height 
0 
11 
4 
64 
15 
12 
25 
37 
27 
18 
28 
16 
27 
26 
20 
19 
21 
17 
19 
19 
25 
18 
18 
22 
8 
13 
11 
13 
8 
9 
8 
5 
6 
3 
4 
2 
2 
1 
1 
3 
