mass_density 
0.00893611 
0.0246726 
0.0237318 
0.0299376 
0.0307981 
0.032442 
0.0335812 
0.0349627 
0.0374086 
0.0372362 
0.038161 
0.0386653 
0.0393459 
0.0391259 
0.0392438 
0.0392438 
0.0392438 
0.0393905 
0.0414363 
0.0437634 
0.0451098 
0.0470104 
0.0485505 
0.0481273 
0.0490845 
0.0506832 
0.0510949 
0.0526466 
0.0524369 
0.0529102 
0.0544403 
0.0545376 
0.0572334 
0.0598164 
0.0613272 
0.0632466 
0.0622406 
0.0619463 
0.0624699 
0.06174 
0.0637909 
0.0636249 
0.0638456 
0.0638456 
0.0638456 
0.0638553 
0.0648946 
0.0649145 
0.0647924 
0.0633156 
0.0611045 
0.0591262 
0.0565754 
0.0561065 
0.0561065 
0.0561065 
0.0560734 
0.0555689 
0.0559624 
0.0565825 
0.056961 
0.0566205 
0.0566529 
0.055827 
0.0557561 
0.0564775 
0.0566303 
0.0573448 
0.0577733 
0.0582126 
0.0570692 
0.0559093 
0.0561647 
0.0568569 
0.0570363 
0.0578296 
0.0574742 
0.0578831 
0.0572658 
0.0568099 
0.0568895 
0.0569824 
0.0572976 
0.0568065 
0.0581315 
0.0577327 
0.0577651 
0.0581664 
0.0583588 
0.0588277 
0.0612105 
0.059653 
0.0570711 
0.0556859 
0.0529248 
0.051839 
0.0516525 
0.0513606 
0.0524075 
0.0529475 
0.0525135 
0.0528502 
0.0509584 
0.0505707 
0.0484603 
0.0460985 
0.0455639 
0.0448318 
0.044381 
0.0450104 
0.0457986 
0.0446526 
0.0449668 
0.0444249 
0.0444104 
0.044397 
0.0460617 
0.0460665 
0.0467246 
0.0471618 
0.048311 
0.0483927 
0.0502549 
0.0501545 
0.0528289 
0.0553815 
0.0565392 
0.057636 
0.0571244 
0.056863 
0.0548992 
0.0532699 
0.0503174 
0.0504945 
0.0497579 
0.0508741 
0.0533571 
0.0562841 
0.0587841 
0.060923 
0.0616829 
0.0633494 
0.0663533 
0.0748407 
0.0834452 
0.0885846 
0.0828196 
0.0733851 
0.0651891 
0.0598053 
0.057012 
0.0545973 
0.0524887 
0.052789 
0.0522909 
0.0518845 
0.0534557 
0.0528498 
0.0543388 
0.0551856 
0.0562598 
0.0560675 
0.0558777 
0.0545677 
0.0548177 
0.0548536 
0.0573302 
0.0609112 
0.0633584 
0.0649979 
0.0645912 
0.0642163 
0.0643639 
0.0633895 
0.0626172 
0.0640917 
0.0645479 
0.0639651 
0.0631157 
0.0618039 
0.0608456 
0.0620538 
0.0625946 
0.0617798 
0.0615047 
0.0618358 
0.063393 
0.0639183 
0.0636346 
0.0640855 
0.0626351 
0.0622347 
0.0622067 
0.0637137 
0.0645618 
0.0635933 
0.0633877 
0.0636018 
0.0611011 
0.0610948 
0.0612436 
0.06228 
0.0654122 
0.0675219 
0.0679534 
0.0676646 
0.067292 
0.0659585 
0.0648303 
0.0632657 
0.0632024 
0.0627638 
0.0616426 
0.0584036 
0.0571803 
0.0583776 
0.065607 
0.0725338 
0.0790614 
0.079783 
0.0784763 
0.0732632 
0.067695 
0.0629067 
0.0612376 
0.0605879 
0.0598216 
0.0598522 
0.0596054 
0.0599178 
0.0589792 
0.0589184 
0.0590561 
0.0590144 
0.061244 
0.0607639 
0.0608588 
0.0610776 
0.0614017 
0.0607501 
0.0619817 
0.0611385 
0.0616927 
0.06192 
0.0612642 
0.0613335 
0.0613674 
0.0614943 
0.0623724 
0.0619414 
0.0610955 
0.0617921 
0.059243 
0.0599309 
0.0606849 
0.0633712 
0.0653064 
0.0666679 
0.0673374 
0.0677478 
0.0677033 
0.0681137 
0.0684556 
0.0697703 
0.0729207 
0.0770432 
0.077876 
0.0795753 
0.0785465 
0.0771236 
0.0751763 
0.0725636 
0.0720397 
0.0692963 
0.066382 
0.0649043 
0.0617866 
0.0615696 
0.0622376 
0.0622935 
0.0636769 
0.0652319 
0.0683711 
0.0690979 
0.0708607 
0.0704957 
0.0697571 
0.0693791 
0.0676859 
0.0668236 
0.0654476 
0.0634994 
0.0631427 
0.0615151 
0.0613654 
0.0607924 
0.0618041 
0.0624032 
0.0623463 
0.0616756 
0.0629434 
0.0629891 
0.0630251 
0.0637746 
0.0644181 
0.06644 
0.0677476 
0.0675014 
0.0661338 
0.0647566 
0.0629368 
0.0624602 
0.0592243 
0.0587774 
0.0586385 
0.0597055 
0.0603115 
0.0623982 
0.062336 
0.0616049 
0.0576608 
0.0548215 
0.0541234 
0.0542068 
0.0562007 
0.0601122 
0.0622819 
0.0652246 
0.06554 
0.0645528 
0.0625615 
0.0603357 
0.0598732 
0.0596201 
0.0596766 
0.0599136 
0.0612328 
0.0603931 
0.059921 
0.0584144 
0.0586779 
0.0614201 
0.0616618 
0.0619733 
0.0618918 
0.0611278 
0.0609468 
0.0611774 
0.062047 
0.0613878 
0.060955 
0.0606854 
0.0601134 
0.0601134 
0.0599771 
0.05928 
0.0587223 
0.0584688 
0.0583438 
0.0578678 
0.0568959 
0.0554767 
0.0530246 
0.0526601 
0.0573199 
0.0662219 
0.0744798 
0.08077 
0.0798199 
0.073107 
0.0653497 
0.0590185 
0.0584317 
0.0596087 
0.0593797 
0.0582108 
0.0557711 
0.0525582 
0.0508947 
0.0492794 
0.048141 
0.0482527 
0.0488023 
0.0491256 
0.0507768 
0.0522748 
0.0534641 
0.0538332 
0.0535756 
0.0535534 
0.0533695 
0.0534843 
0.0529873 
0.0516673 
0.0510614 
0.0515874 
0.0523614 
0.0519574 
0.0534615 
0.0531046 
0.0527486 
0.0533329 
0.0528401 
0.0518139 
0.0514922 
0.0509229 
0.0507773 
0.0506502 
0.0504111 
0.049793 
0.0485124 
0.0498711 
0.0505468 
0.0497217 
0.0500193 
0.0502531 
0.0508684 
0.051967 
0.0525298 
0.0525333 
0.052381 
0.0527825 
0.0529982 
0.0521768 
0.0532384 
0.0539607 
0.0526184 
0.0524959 
0.0506153 
0.0489737 
0.048147 
0.0486834 
0.0496859 
0.0488937 
0.0503987 
0.0581526 
0.067398 
0.0755797 
0.0772684 
0.0705156 
0.0739333 
0.0849359 
0.0888197 
0.0868804 
0.072044 
0.0706524 
0.0698347 
0.0685423 
0.0652968 
0.0596866 
0.0541195 
0.0500464 
0.0510228 
0.0502945 
0.0507798 
0.0498313 
0.0499554 
0.050561 
0.0486321 
0.0472109 
0.0481202 
0.0487582 
0.0486334 
0.0490965 
0.0484053 
0.0488534 
0.0508045 
0.0522589 
0.0528554 
0.0517116 
0.0503173 
0.0476423 
0.0475832 
0.0466563 
0.0446556 
0.0452465 
0.0440327 
0.0451125 
0.0442217 
0.0438432 
0.0413656 
0.0410376 
0.0411344 
0.0523982 
0.0658192 
0.0719928 
0.0656331 
0.0520847 
0.0441554 
0.0447199 
0.0447849 
0.0448656 
0.0440464 
0.0438751 
0.0433151 
0.0426315 
0.041959 
0.0410185 
0.0397551 
0.0391073 
0.0384755 
0.0388172 
0.0390771 
0.039025 
0.0387032 
0.0378554 
0.037672 
0.0375655 
0.0365315 
0.0347369 
0.0343727 
0.032877 
0.0325739 
0.0325739 
0.0325749 
0.0326842 
0.0320321 
0.031005 
0.0322168 
0.032683 
0.0334023 
0.0337127 
0.0336813 
0.0335179 
0.0329293 
0.0307637 
0.0295006 
0.0295006 
0.0295006 
0.0295006 
0.0291328 
0.0292347 
0.0283968 
0.0280034 
0.0270871 
0.0262435 
0.025676 
0.0258289 
0.0244052 
0.0235606 
