orientation_density 
1.5626 
1.54998 
1.53846 
1.51318 
1.43604 
1.44214 
1.43868 
1.43087 
1.41873 
1.41755 
1.41559 
1.41467 
1.40744 
1.40529 
1.39921 
1.39371 
1.38913 
1.37869 
1.37088 
1.36863 
1.36398 
1.36075 
1.36141 
1.37637 
1.3832 
1.37307 
1.34955 
1.32691 
1.32809 
1.32708 
1.31727 
1.29245 
1.25317 
1.20238 
1.1669 
