orientation_density 
1.56628 
1.55898 
1.55262 
1.53667 
1.48473 
1.48692 
1.48354 
1.47136 
1.45241 
1.44396 
1.4303 
1.41374 
1.40614 
1.41585 
1.42047 
1.41748 
1.40757 
1.40075 
1.39639 
1.39111 
1.37991 
1.37196 
1.37333 
1.3713 
1.36897 
1.36726 
1.36574 
1.37409 
1.37497 
1.37416 
1.38502 
1.38704 
1.38131 
1.36124 
1.32766 
1.32741 
1.33155 
1.33568 
1.3377 
1.34045 
1.33855 
1.33637 
1.34302 
1.35927 
1.36635 
1.36398 
1.35024 
1.33703 
1.33967 
1.34213 
1.33551 
1.32456 
1.32078 
1.32655 
1.325 
1.31089 
1.30675 
1.32253 
1.33234 
1.33972 
1.33055 
1.34046 
1.33675 
1.32688 
1.31259 
1.29969 
1.29687 
1.29654 
1.30363 
1.31396 
1.32244 
1.33193 
1.3414 
1.35029 
1.35389 
1.35302 
1.34361 
1.33201 
1.3204 
1.30925 
1.30839 
1.32719 
1.35068 
1.35668 
1.35288 
1.33611 
1.33228 
1.35666 
1.3655 
1.35615 
1.33752 
1.30674 
1.28517 
1.27891 
1.27053 
1.26299 
1.25817 
1.24665 
1.22159 
1.18902 
1.15952 
1.14338 
