contacts_by_height 
0 
7 
5 
23 
4 
11 
4 
11 
5 
7 
8 
9 
14 
8 
3 
5 
15 
8 
7 
5 
19 
5 
4 
10 
12 
11 
7 
11 
11 
9 
8 
7 
11 
8 
8 
11 
7 
9 
8 
9 
7 
8 
11 
13 
11 
5 
4 
7 
7 
5 
6 
7 
8 
9 
5 
9 
6 
4 
4 
8 
5 
4 
7 
7 
9 
4 
5 
7 
14 
4 
9 
2 
6 
6 
2 
4 
4 
5 
7 
4 
3 
2 
3 
1 
1 
1 
1 
1 
1 
2 
1 
