contacts_by_height 
0 
7 
8 
65 
13 
21 
22 
33 
16 
36 
16 
25 
26 
18 
20 
16 
14 
27 
16 
23 
21 
20 
20 
8 
13 
14 
6 
7 
4 
12 
5 
8 
3 
4 
2 
2 
2 
2 
1 
2 
