contacts_by_height 
0 
38 
2 
37 
0 
20 
9 
27 
22 
2 
28 
1 
24 
16 
13 
14 
11 
27 
5 
16 
11 
17 
11 
11 
13 
6 
7 
9 
19 
11 
9 
12 
7 
8 
8 
6 
9 
16 
5 
8 
9 
9 
12 
13 
18 
17 
14 
13 
11 
13 
16 
19 
13 
19 
15 
12 
20 
5 
10 
11 
12 
8 
13 
7 
10 
16 
12 
12 
9 
6 
7 
6 
10 
12 
7 
8 
10 
11 
12 
10 
10 
7 
4 
4 
5 
7 
3 
6 
5 
5 
5 
6 
0 
1 
2 
0 
1 
0 
1 
0 
3 
1 
1 
0 
0 
0 
0 
0 
0 
1 
1 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
1 
