orientation_density 
1.56395 
1.55513 
1.54778 
1.52899 
1.44481 
1.45258 
1.45302 
1.43717 
1.42681 
1.42448 
1.41576 
1.40003 
1.38329 
1.38504 
1.37564 
1.35852 
1.33828 
1.34564 
1.35198 
1.35553 
1.35571 
1.35424 
1.35589 
1.34982 
1.34013 
1.34926 
1.35667 
1.35149 
1.35092 
1.33936 
1.35084 
1.33468 
1.32803 
1.32764 
1.33539 
