contacts_by_height 
0 
2 
4 
15 
9 
6 
10 
14 
10 
12 
16 
16 
9 
7 
13 
10 
15 
11 
8 
11 
10 
12 
15 
12 
17 
12 
12 
9 
16 
16 
16 
12 
12 
10 
14 
15 
8 
21 
12 
15 
13 
7 
12 
16 
8 
15 
5 
12 
10 
7 
11 
16 
10 
7 
8 
8 
14 
13 
12 
11 
5 
9 
6 
12 
8 
13 
9 
9 
13 
5 
5 
4 
6 
0 
6 
3 
2 
1 
1 
4 
1 
3 
0 
0 
1 
0 
1 
