contacts_by_height 
0 
6 
8 
65 
12 
20 
19 
38 
24 
16 
26 
32 
26 
20 
20 
25 
22 
28 
25 
20 
18 
18 
13 
10 
11 
14 
8 
6 
6 
6 
7 
5 
7 
5 
5 
0 
1 
2 
1 
0 
0 
1 
0 
0 
1 
