contacts_by_height 
0 
5 
2 
20 
7 
9 
13 
13 
13 
11 
10 
11 
6 
16 
9 
9 
10 
9 
7 
8 
12 
9 
10 
10 
10 
9 
14 
8 
19 
23 
10 
14 
15 
9 
14 
12 
10 
13 
13 
9 
16 
20 
7 
11 
14 
14 
10 
11 
14 
13 
19 
13 
17 
11 
11 
8 
7 
9 
4 
14 
6 
12 
5 
9 
16 
8 
8 
7 
6 
6 
6 
4 
3 
1 
4 
4 
4 
2 
0 
3 
0 
1 
1 
0 
1 
0 
0 
0 
1 
2 
0 
0 
1 
