orientation_density 
1.54484 
1.51565 
1.49967 
1.44826 
1.42937 
1.43632 
1.42909 
1.39937 
1.37183 
1.38585 
1.38507 
1.36089 
1.34749 
1.34493 
1.3354 
1.32358 
1.32845 
1.34665 
1.34899 
1.34904 
1.34475 
1.34043 
1.32627 
1.30955 
1.32855 
1.33743 
1.3311 
1.3222 
1.32214 
1.32659 
1.32088 
1.30445 
1.29225 
1.28488 
1.27371 
1.27143 
1.27057 
1.26655 
1.26321 
1.26323 
1.26098 
1.25799 
1.25108 
1.2524 
1.26741 
1.2712 
1.27372 
1.25785 
1.24776 
1.25354 
1.28661 
1.29766 
1.29617 
1.27194 
1.29176 
1.29203 
1.28309 
1.24735 
1.22738 
1.22404 
1.22918 
1.2185 
1.20322 
1.2484 
1.28089 
1.29537 
1.28564 
1.2641 
1.26455 
1.28113 
1.3035 
1.31166 
1.30435 
1.32131 
1.32201 
1.31912 
1.29071 
1.27167 
1.2807 
1.28891 
1.27615 
1.24118 
1.19622 
1.16513 
1.16114 
1.17146 
1.16321 
1.15528 
