mass_density 
0.00336824 
0.0134037 
0.0227185 
0.0314409 
0.0332348 
0.0349719 
0.0373912 
0.0395015 
0.0481004 
0.0606732 
0.0682757 
0.0879485 
0.0831115 
0.073508 
0.0682807 
0.0594485 
0.0720876 
0.0822304 
0.0842335 
0.0786468 
0.0697996 
0.0627476 
0.0589617 
0.0580665 
0.0575909 
0.0602177 
0.0821307 
0.0938636 
0.0987969 
0.0951432 
0.0761683 
0.080445 
0.081247 
0.0881712 
0.0963003 
0.101658 
0.10192 
0.0913015 
0.077228 
0.0642372 
0.0574989 
0.0569307 
0.0565027 
0.0583193 
0.0599582 
0.063059 
0.0659592 
0.0670071 
0.0680233 
0.0724274 
0.08016 
0.0866768 
0.0916214 
0.090749 
0.0869441 
0.086387 
0.0861296 
0.0849106 
0.0843884 
0.0839659 
0.0983101 
0.118927 
0.12536 
0.12195 
0.0979076 
0.0925668 
0.0853053 
0.0801691 
0.073971 
0.0702914 
0.0695602 
0.0708598 
0.0697895 
0.0685024 
0.0810478 
0.0837819 
0.0752829 
0.0572789 
0.0351138 
0.0355693 
0.0372936 
0.0410161 
0.0444115 
0.0674525 
0.0812359 
0.0833158 
0.0923621 
0.0846233 
0.0926767 
0.0989514 
0.0887407 
0.0885988 
0.0785242 
0.0718475 
0.0745761 
0.0692158 
0.0603851 
0.0532674 
0.0487528 
0.0488658 
0.0494148 
0.0515083 
0.0535951 
0.0543759 
0.0552573 
0.0793776 
0.086267 
0.082145 
0.0619114 
0.0446779 
0.0423933 
0.0429573 
0.0551909 
0.0711236 
0.0775811 
0.0775647 
0.0790061 
0.0900632 
0.105852 
0.109003 
0.106994 
0.100983 
0.101565 
0.106579 
0.107707 
0.107568 
0.105833 
0.106259 
0.109168 
0.110312 
0.11191 
0.11071 
0.107859 
0.108169 
0.10821 
0.10953 
0.112799 
0.116587 
0.121264 
0.126849 
0.133949 
0.137546 
0.141778 
0.142281 
0.140567 
0.131688 
0.123027 
0.117272 
0.116856 
0.118391 
0.116215 
0.111594 
0.107294 
0.105326 
0.106069 
0.104808 
0.102505 
0.0983494 
0.0934009 
0.0880848 
0.0826997 
0.0793338 
0.0773102 
0.0781227 
0.0780441 
0.075419 
0.0781804 
0.0830613 
0.0893776 
0.0903416 
0.08121 
0.0707656 
0.0618033 
0.0590069 
0.0612058 
0.0613459 
0.0619204 
0.0616619 
0.0626102 
0.0614836 
0.0595064 
0.0568413 
0.0551655 
0.0556816 
0.0582845 
0.0665156 
0.0781365 
0.0882099 
0.0931132 
0.0955887 
0.0970877 
0.0980125 
0.0948734 
0.0883782 
0.080278 
0.0743088 
0.0734283 
0.0734225 
0.0744916 
0.0704405 
0.0641911 
0.0577541 
0.0557184 
0.0610807 
0.0700398 
0.0815825 
0.0886505 
0.091223 
0.0880851 
0.0813873 
0.0734319 
0.06929 
0.0760714 
0.0857376 
0.0907118 
0.0795292 
0.0646596 
0.0532981 
0.0506908 
0.0548117 
0.0593995 
0.0626186 
0.0671267 
0.0722015 
0.0776731 
0.0818829 
0.0828122 
0.107641 
0.11398 
0.107225 
0.0828286 
0.0616699 
0.0563969 
0.0845185 
0.0930002 
0.0903619 
0.0704772 
0.0599945 
0.0595586 
0.0601591 
0.0596924 
0.0641624 
0.0773266 
0.0896174 
0.0925719 
0.0821673 
0.0713756 
0.066133 
0.0625917 
0.0633982 
0.0736473 
0.0864786 
0.0918045 
0.0845262 
0.0717316 
0.0657289 
0.0657165 
0.0652533 
0.0687272 
0.0850247 
0.0846415 
0.076799 
0.0616745 
0.0750453 
0.0928483 
0.0967965 
0.0875305 
0.0703524 
0.0620295 
0.0574672 
0.0548182 
0.0571977 
0.0625524 
0.0707563 
0.0785218 
0.0813295 
0.0822711 
0.0842302 
0.0889286 
0.0934734 
0.0961775 
0.0939742 
0.0904841 
0.0854524 
0.0789027 
0.072848 
0.0675359 
0.0658774 
0.0653492 
0.064122 
0.0643732 
0.0662407 
0.0677813 
0.0668013 
0.0649275 
0.0652824 
0.0866642 
0.09823 
0.0972148 
0.0879946 
0.0888867 
0.096713 
0.0947602 
0.0790102 
0.0679671 
0.0684709 
0.0688244 
0.0689608 
0.0683249 
0.066044 
0.0654337 
0.0629699 
0.0603724 
0.0600421 
0.0606196 
0.0613796 
0.0620407 
0.0632649 
0.0661258 
0.0715609 
0.074746 
0.0772034 
0.0776595 
0.0775767 
0.0768519 
0.0747468 
0.0732322 
0.0721813 
0.0720486 
0.0720486 
0.0720486 
0.0723937 
0.0732294 
0.073062 
0.0716251 
0.0696031 
0.0671884 
0.063394 
0.0615064 
0.0617628 
0.0588713 
0.0594016 
0.0596535 
0.0600621 
0.0623347 
0.0683932 
0.0742046 
0.0811403 
0.0849848 
0.0867391 
0.0841592 
0.0807132 
0.0895731 
0.102307 
0.106393 
0.0982474 
0.0855352 
0.0850176 
0.0914885 
0.0951314 
0.100038 
0.105524 
0.109363 
0.106121 
0.100877 
0.0946148 
0.0884235 
0.0867513 
0.0857801 
0.0886944 
0.091198 
0.0894144 
0.0826194 
0.0732139 
0.0634147 
0.0577333 
0.0535408 
0.0497739 
0.0483921 
0.0502032 
0.0506271 
0.0494522 
0.0470255 
0.043855 
0.0417611 
0.0394601 
0.0372118 
0.0360274 
0.0349775 
