contacts_by_height 
0 
0 
3 
21 
8 
2 
8 
20 
3 
12 
4 
17 
15 
5 
14 
13 
7 
13 
9 
17 
19 
9 
15 
13 
9 
13 
16 
9 
14 
12 
21 
17 
7 
13 
9 
14 
9 
18 
13 
10 
14 
10 
7 
12 
7 
16 
8 
13 
13 
15 
6 
13 
13 
12 
12 
14 
7 
10 
14 
5 
8 
10 
9 
6 
1 
3 
8 
3 
10 
8 
6 
7 
4 
12 
4 
5 
5 
3 
5 
1 
1 
2 
2 
0 
1 
2 
1 
2 
1 
1 
1 
