orientation_density 
1.56381 
1.55348 
1.54315 
1.52023 
1.43467 
1.43617 
1.43547 
1.42309 
1.41398 
1.41493 
1.41204 
1.4012 
1.38833 
1.38037 
1.37272 
1.36539 
1.36084 
1.36815 
1.37489 
1.3811 
1.3724 
1.36913 
1.37387 
1.37798 
1.38233 
1.37735 
1.38143 
1.37978 
1.36518 
1.35034 
1.34656 
1.35567 
1.3534 
1.33456 
1.29062 
1.25336 
1.216 
1.17264 
