contacts_by_height 
0 
9 
7 
31 
7 
9 
12 
13 
21 
16 
21 
21 
20 
19 
21 
12 
17 
13 
10 
20 
12 
5 
15 
19 
11 
9 
18 
17 
10 
14 
9 
14 
16 
12 
13 
13 
15 
14 
10 
15 
15 
16 
6 
13 
17 
18 
8 
11 
6 
12 
11 
9 
11 
13 
14 
12 
8 
7 
11 
10 
8 
4 
2 
4 
5 
2 
1 
1 
1 
0 
1 
0 
1 
