orientation_density 
1.51826 
1.48021 
1.47284 
1.42864 
1.38654 
1.38766 
1.38063 
1.37146 
1.36574 
1.37361 
1.37304 
1.37793 
1.37822 
1.37214 
1.36541 
1.3613 
1.37288 
1.37431 
1.36927 
1.35447 
1.34677 
1.33941 
1.32888 
1.32133 
1.31589 
1.30611 
1.30567 
1.30142 
1.29855 
1.28923 
1.29969 
1.30275 
1.30664 
1.30979 
1.31008 
1.3212 
1.33268 
1.34108 
1.34188 
1.32962 
1.33691 
1.3411 
1.36476 
1.35996 
1.34924 
1.32578 
1.31443 
1.32802 
1.33866 
1.32974 
1.30334 
1.3072 
1.32398 
1.33324 
1.32887 
1.31391 
1.32361 
1.33354 
1.33689 
1.32849 
1.31827 
1.31815 
1.32818 
1.34451 
1.34558 
1.35415 
1.34992 
1.339 
1.33194 
1.33867 
1.3462 
1.34122 
1.31548 
1.29422 
1.30966 
1.3173 
1.31799 
1.32425 
1.36678 
1.3693 
1.35168 
1.23117 
1.17351 
1.12418 
1.10031 
1.09748 
1.06971 
1.01007 
0.942425 
0.879486 
0.869445 
0.868189 
0.84277 
