contacts_by_height 
0 
7 
5 
13 
4 
9 
9 
13 
10 
12 
14 
14 
6 
12 
12 
16 
12 
14 
14 
6 
11 
10 
8 
13 
10 
9 
10 
16 
12 
19 
13 
19 
12 
13 
17 
13 
18 
10 
21 
17 
17 
13 
16 
16 
9 
11 
16 
8 
7 
16 
18 
20 
8 
10 
3 
10 
10 
9 
5 
6 
5 
8 
7 
7 
2 
3 
5 
5 
6 
8 
4 
7 
1 
5 
1 
5 
0 
4 
1 
2 
1 
2 
1 
2 
0 
1 
0 
1 
0 
1 
2 
1 
0 
1 
