contacts_by_height 
0 
0 
1 
14 
6 
4 
7 
7 
13 
13 
11 
10 
9 
10 
6 
5 
10 
13 
15 
16 
7 
11 
7 
9 
12 
6 
9 
8 
10 
9 
6 
11 
10 
6 
8 
12 
7 
9 
8 
4 
6 
4 
2 
11 
14 
3 
6 
8 
7 
5 
10 
8 
8 
5 
8 
3 
8 
3 
3 
7 
8 
5 
4 
9 
7 
7 
3 
4 
4 
6 
3 
3 
1 
3 
1 
2 
2 
1 
3 
2 
4 
2 
0 
4 
2 
2 
3 
2 
2 
0 
0 
2 
2 
0 
1 
2 
0 
1 
