contacts_by_height 
0 
6 
2 
21 
3 
7 
6 
18 
2 
8 
11 
7 
3 
15 
12 
10 
11 
19 
13 
6 
14 
15 
11 
13 
8 
12 
9 
10 
12 
11 
11 
8 
9 
12 
11 
11 
6 
10 
3 
8 
8 
7 
9 
7 
4 
14 
4 
7 
6 
8 
12 
5 
1 
5 
9 
7 
2 
4 
5 
7 
5 
4 
6 
8 
4 
5 
1 
5 
4 
4 
3 
2 
3 
2 
3 
1 
1 
5 
1 
1 
4 
0 
3 
1 
3 
0 
1 
0 
1 
1 
0 
1 
1 
0 
2 
