contacts_by_height 
0 
5 
0 
13 
7 
7 
7 
8 
12 
9 
13 
8 
8 
7 
12 
13 
11 
10 
15 
10 
11 
10 
12 
15 
15 
17 
11 
11 
10 
12 
13 
19 
10 
8 
15 
12 
14 
11 
16 
16 
13 
19 
12 
13 
9 
14 
6 
11 
10 
13 
8 
12 
6 
3 
8 
9 
13 
9 
4 
8 
7 
6 
8 
7 
11 
13 
5 
9 
9 
2 
8 
2 
7 
4 
4 
4 
4 
2 
2 
7 
5 
5 
3 
2 
2 
3 
1 
0 
2 
1 
1 
0 
0 
0 
0 
3 
0 
1 
0 
0 
0 
0 
1 
0 
0 
0 
0 
0 
0 
0 
1 
0 
3 
