orientation_density 
1.44291 
1.35537 
1.34935 
1.22935 
0.963974 
0.960462 
0.948369 
0.951454 
0.950068 
0.949939 
0.949394 
0.949356 
0.949036 
0.94902 
0.94902 
0.94902 
0.952872 
0.963063 
0.968201 
0.973765 
0.968416 
0.961771 
0.964294 
0.964002 
0.963989 
0.963989 
0.963989 
0.966635 
0.969341 
0.978264 
0.98984 
0.996289 
1.0206 
1.06668 
1.10108 
1.11475 
1.11734 
1.10656 
1.0988 
1.08172 
1.04036 
0.99011 
0.93718 
0.930816 
0.923629 
0.925067 
0.928187 
0.928819 
0.930445 
0.930359 
0.930359 
0.930359 
0.927851 
0.919833 
0.915975 
0.904167 
0.899733 
0.89787 
0.886356 
0.877613 
0.857605 
0.853852 
0.850173 
0.864179 
0.884383 
0.916438 
0.943285 
0.96451 
0.973431 
0.977064 
0.9784 
0.976412 
0.976149 
0.976311 
0.980153 
1.03281 
1.0823 
1.1103 
1.12543 
1.12333 
1.09851 
1.05567 
1.00356 
0.965141 
0.968206 
0.968262 
0.967404 
0.964974 
0.960534 
0.953751 
0.946454 
0.9311 
0.924818 
0.921822 
0.902285 
0.895553 
0.88516 
0.875938 
0.871326 
0.878154 
0.871675 
0.886924 
0.913741 
0.925455 
0.938327 
0.942069 
0.950441 
0.95744 
0.957608 
0.958095 
0.954763 
0.961673 
0.96292 
0.963042 
0.960411 
0.965127 
0.966829 
0.966829 
0.966305 
0.963923 
0.953583 
0.945265 
0.943236 
0.939066 
0.938997 
0.937553 
0.937962 
0.935186 
0.926503 
0.916869 
0.903749 
0.901564 
0.920821 
0.958768 
0.992963 
1.00418 
1.005 
1.01025 
1.01095 
1.01302 
1.01409 
1.02201 
1.03059 
1.03571 
1.03214 
1.01458 
0.994857 
0.981227 
0.984249 
0.986538 
0.988135 
0.985075 
0.979102 
0.977224 
0.975108 
0.973687 
0.970584 
0.97763 
1.02266 
1.0702 
1.1089 
1.12302 
1.12036 
1.11202 
1.09178 
1.0565 
1.02298 
0.999358 
0.996238 
0.998741 
1.0009 
1.00206 
1.0048 
1.00577 
1.00683 
1.00715 
1.00703 
0.996066 
0.997812 
0.981073 
0.969925 
0.967212 
0.96289 
0.961693 
0.961368 
0.957176 
0.953017 
0.942873 
0.924601 
0.908621 
0.901463 
0.892636 
0.887397 
0.881996 
0.878856 
0.871363 
0.887171 
0.904301 
0.924357 
0.926974 
0.936872 
0.93702 
0.941255 
0.944288 
0.935198 
0.926353 
0.932961 
0.935915 
0.92235 
0.899074 
0.866724 
0.839896 
0.840185 
0.832391 
0.82388 
0.819341 
0.820236 
0.819998 
0.823286 
0.825027 
0.825027 
0.824975 
0.827837 
0.830944 
0.830188 
0.830696 
0.820857 
0.810143 
0.790024 
0.779269 
0.773877 
0.770321 
0.762372 
0.761413 
0.771045 
0.786798 
0.79653 
0.804326 
0.806045 
0.812476 
0.814766 
0.814014 
0.812413 
0.807504 
0.804427 
0.807485 
0.807967 
0.807967 
0.807967 
0.807967 
0.807967 
0.807967 
0.807967 
0.807967 
0.807967 
0.807967 
0.807967 
0.806934 
0.803514 
0.798615 
0.782031 
0.773427 
0.783937 
0.79941 
0.811711 
0.814774 
0.815535 
0.812669 
0.81195 
0.81195 
0.81247 
0.816962 
0.835322 
0.869123 
0.89942 
0.94191 
0.994621 
1.03532 
1.0866 
1.12131 
1.13389 
1.155 
1.15044 
1.16466 
1.18762 
1.19699 
1.18348 
1.17628 
1.22493 
1.21847 
1.18628 
0.986321 
0.941321 
0.941245 
0.947466 
0.950298 
0.959422 
0.955135 
0.969643 
