contacts_by_height 
0 
2 
3 
24 
2 
4 
6 
17 
8 
10 
21 
21 
15 
18 
8 
15 
14 
14 
24 
15 
15 
23 
11 
16 
10 
15 
12 
15 
12 
24 
8 
15 
13 
15 
13 
18 
12 
17 
13 
14 
13 
12 
17 
10 
13 
10 
10 
11 
9 
14 
14 
11 
13 
12 
9 
11 
9 
9 
9 
7 
12 
6 
4 
5 
6 
10 
3 
4 
8 
5 
1 
5 
6 
0 
1 
2 
1 
3 
0 
1 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
1 
