orientation_density 
1.56199 
1.54874 
1.53759 
1.51073 
1.42928 
1.43263 
1.42627 
1.41077 
1.3968 
1.39734 
1.39391 
1.38217 
1.36115 
1.35294 
1.35397 
1.35555 
1.35253 
1.33992 
1.34867 
1.35582 
1.3458 
1.31907 
1.29735 
1.30783 
1.31123 
1.30442 
1.28698 
1.27861 
1.27799 
1.26258 
1.24616 
1.26386 
1.26755 
1.25378 
1.20465 
1.104 
1.09087 
1.07424 
1.06634 
1.05675 
1.0386 
1.0185 
