contacts_by_height 
0 
93 
11 
214 
11 
74 
28 
119 
18 
62 
48 
69 
39 
47 
61 
38 
47 
49 
44 
43 
27 
25 
18 
26 
27 
11 
5 
7 
5 
0 
1 
1 
1 
1 
1 
2 
0 
3 
0 
1 
0 
0 
0 
0 
1 
