contacts_by_height 
0 
65 
23 
36 
8 
22 
16 
16 
13 
22 
14 
19 
13 
13 
19 
14 
16 
15 
12 
7 
10 
18 
10 
14 
16 
11 
13 
16 
25 
16 
15 
18 
16 
22 
12 
16 
8 
11 
10 
7 
8 
9 
8 
6 
12 
7 
8 
10 
7 
17 
9 
16 
12 
11 
2 
9 
4 
10 
9 
6 
7 
13 
5 
6 
2 
7 
12 
6 
4 
6 
6 
8 
7 
8 
7 
5 
10 
5 
12 
8 
10 
6 
9 
10 
10 
6 
11 
8 
12 
7 
10 
14 
10 
11 
8 
10 
12 
13 
4 
7 
10 
14 
6 
5 
5 
7 
6 
10 
5 
3 
17 
9 
3 
8 
6 
2 
5 
4 
3 
4 
2 
6 
3 
6 
6 
5 
2 
2 
8 
6 
6 
4 
2 
5 
4 
4 
3 
6 
4 
3 
6 
5 
3 
4 
2 
1 
1 
0 
0 
1 
1 
0 
0 
0 
0 
0 
2 
1 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
1 
