contacts_by_height 
0 
1 
4 
17 
2 
6 
11 
8 
8 
8 
8 
10 
15 
12 
13 
11 
4 
12 
11 
15 
8 
14 
11 
15 
6 
9 
14 
16 
5 
10 
13 
12 
12 
11 
12 
9 
18 
13 
10 
12 
17 
13 
15 
15 
18 
11 
19 
7 
11 
19 
12 
11 
11 
12 
13 
14 
12 
13 
7 
3 
9 
10 
6 
16 
9 
9 
8 
7 
8 
5 
4 
5 
13 
2 
3 
4 
3 
3 
1 
5 
2 
0 
0 
0 
1 
2 
5 
0 
0 
0 
0 
0 
1 
1 
1 
0 
1 
0 
0 
0 
1 
