contacts_by_height 
0 
6 
6 
66 
9 
17 
24 
29 
19 
28 
29 
22 
32 
28 
27 
29 
21 
17 
27 
19 
13 
12 
9 
14 
16 
15 
9 
5 
8 
7 
4 
2 
2 
2 
3 
1 
0 
0 
0 
0 
0 
0 
0 
0 
0 
1 
