contacts_by_height 
0 
84 
8 
153 
9 
64 
35 
93 
28 
57 
51 
50 
48 
50 
49 
49 
33 
48 
42 
40 
16 
29 
18 
22 
10 
9 
6 
2 
0 
0 
0 
0 
1 
