contacts_by_height 
0 
8 
11 
53 
11 
18 
23 
36 
25 
18 
30 
30 
19 
25 
28 
19 
20 
20 
28 
19 
15 
20 
14 
11 
7 
6 
6 
10 
10 
3 
5 
13 
7 
1 
3 
4 
1 
1 
1 
