orientation_density 
1.5657 
1.55663 
1.54863 
1.52878 
1.51123 
1.5144 
1.50643 
1.48861 
1.45002 
1.43695 
1.42898 
1.42022 
1.41263 
1.4063 
1.40075 
1.39286 
1.38273 
1.3771 
1.37433 
1.37264 
1.37162 
1.3813 
1.40507 
1.41077 
1.40701 
1.38475 
1.37216 
1.37124 
1.37291 
1.37589 
1.37833 
1.37958 
1.38168 
1.38835 
1.39508 
1.40024 
1.4037 
1.40845 
1.42415 
1.44495 
1.46161 
1.47126 
1.47229 
1.47289 
1.49909 
1.51342 
1.52443 
1.52043 
1.50935 
1.50317 
1.4979 
1.50352 
1.50697 
1.50581 
1.50009 
1.49261 
1.4906 
1.50026 
1.50819 
1.50717 
1.49704 
1.48219 
1.48758 
1.49061 
1.48597 
1.46435 
1.45928 
1.47119 
1.47202 
1.46298 
1.43509 
1.43818 
1.46622 
1.47606 
1.47889 
1.47818 
1.47595 
1.4782 
1.47557 
1.46514 
1.45311 
1.46676 
1.47291 
1.47192 
1.47031 
1.46846 
1.47395 
1.47114 
1.46245 
1.46107 
1.46812 
1.47106 
1.47628 
1.46482 
1.44778 
1.42404 
1.40441 
1.40638 
1.40217 
1.38897 
1.3847 
1.38989 
1.4031 
1.40526 
1.3958 
1.38247 
1.39736 
1.42175 
1.43074 
1.42041 
1.38806 
1.35296 
1.34859 
1.3592 
1.37123 
1.38144 
1.40245 
1.42036 
1.43061 
1.44441 
1.45195 
1.46042 
1.45674 
1.44748 
1.43757 
1.43242 
1.43373 
1.43416 
1.43657 
1.43826 
1.43986 
1.44164 
1.44111 
1.44469 
1.45352 
1.4553 
1.46427 
1.47411 
1.48341 
1.48549 
1.47869 
1.49761 
1.51017 
1.51895 
1.51302 
1.49438 
1.4718 
1.46726 
1.47103 
1.47053 
1.46804 
1.46162 
1.45708 
1.46911 
1.4829 
1.49419 
1.49204 
1.48179 
1.48553 
1.50628 
1.51701 
1.51747 
1.50485 
1.48772 
1.48647 
1.48892 
1.49347 
1.49826 
1.49592 
1.48701 
1.46703 
1.46321 
1.49087 
1.4998 
1.49796 
1.48839 
1.46432 
1.46744 
1.46954 
1.47027 
1.46993 
1.46873 
1.46538 
1.46296 
1.46321 
1.46525 
1.47263 
1.47842 
1.48411 
1.48611 
1.48162 
1.4822 
1.48319 
1.4868 
1.48744 
1.485 
1.49461 
1.50041 
1.50321 
1.49959 
1.48741 
1.48143 
1.47259 
1.4622 
1.45014 
1.43699 
1.43369 
1.42924 
1.42632 
1.4401 
1.45206 
1.45091 
1.44123 
1.44424 
1.45477 
1.46234 
1.46072 
1.45052 
1.46236 
1.47149 
1.46447 
1.44165 
1.36867 
1.34328 
1.33858 
1.33331 
1.32679 
1.32328 
1.31927 
1.31385 
1.30788 
1.30541 
1.30549 
1.30558 
1.30651 
1.31629 
1.32571 
1.33332 
1.33636 
1.33635 
1.33909 
1.34091 
1.33585 
