contacts_by_height 
0 
1 
4 
24 
9 
5 
8 
12 
7 
12 
11 
6 
6 
10 
13 
12 
9 
11 
12 
9 
14 
11 
17 
9 
10 
12 
12 
8 
13 
6 
12 
11 
7 
4 
11 
6 
6 
8 
5 
14 
10 
14 
9 
6 
8 
6 
3 
6 
7 
10 
7 
10 
8 
6 
3 
2 
7 
6 
7 
5 
5 
1 
3 
2 
7 
9 
7 
5 
9 
8 
1 
8 
8 
3 
4 
4 
2 
3 
2 
3 
3 
0 
2 
3 
2 
3 
4 
4 
2 
3 
2 
0 
3 
0 
3 
1 
1 
1 
0 
1 
1 
1 
0 
1 
1 
0 
1 
1 
0 
1 
1 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
2 
0 
0 
0 
1 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
1 
