contacts_by_height 
0 
5 
5 
68 
10 
13 
20 
49 
22 
29 
28 
41 
23 
21 
15 
27 
16 
19 
13 
21 
19 
12 
13 
14 
13 
11 
9 
5 
9 
5 
12 
7 
5 
1 
3 
2 
1 
1 
0 
1 
1 
