contacts_by_height 
0 
6 
5 
18 
2 
11 
6 
10 
3 
12 
13 
11 
9 
16 
17 
14 
15 
14 
11 
6 
9 
16 
13 
15 
15 
11 
9 
6 
10 
10 
16 
10 
17 
9 
13 
16 
16 
13 
11 
14 
7 
16 
11 
11 
13 
14 
14 
5 
15 
19 
6 
13 
10 
10 
8 
10 
8 
8 
8 
10 
9 
8 
8 
5 
12 
8 
5 
9 
9 
5 
4 
5 
6 
0 
2 
2 
1 
1 
1 
2 
0 
1 
1 
2 
2 
0 
1 
3 
0 
0 
0 
1 
