contacts_by_height 
0 
0 
1 
16 
6 
10 
13 
14 
14 
9 
12 
9 
11 
9 
11 
10 
8 
8 
12 
11 
10 
15 
8 
10 
12 
5 
7 
11 
4 
10 
9 
12 
9 
9 
4 
10 
12 
4 
9 
7 
7 
9 
9 
11 
5 
5 
11 
6 
7 
5 
13 
5 
3 
6 
7 
6 
6 
6 
2 
8 
5 
8 
7 
2 
4 
3 
6 
4 
8 
5 
5 
2 
1 
7 
2 
5 
4 
4 
0 
3 
1 
1 
1 
0 
3 
0 
1 
1 
1 
0 
1 
1 
