orientation_density 
1.56357 
1.55391 
1.54662 
1.52975 
1.459 
1.46065 
1.46 
1.45395 
1.44858 
1.44388 
1.44148 
1.43875 
1.43435 
1.42732 
1.42159 
1.42075 
1.4247 
1.42509 
1.41964 
1.41319 
1.4049 
1.3946 
1.38478 
1.37377 
1.36413 
1.35295 
1.34376 
1.33913 
1.35185 
1.3578 
1.36751 
1.36499 
1.36567 
1.36724 
1.35527 
1.34237 
1.31629 
1.31593 
1.31885 
1.32697 
1.33423 
1.33598 
1.32957 
1.3379 
1.3393 
1.3539 
1.35613 
1.34887 
1.34314 
1.33487 
1.35152 
1.36375 
1.36431 
1.35236 
1.33198 
1.33305 
1.34027 
1.35063 
1.3597 
1.3717 
1.37835 
1.37654 
1.36333 
1.33614 
1.31862 
1.31988 
1.33267 
1.34378 
1.35323 
1.35661 
1.36248 
1.36414 
1.3771 
1.38323 
1.40371 
1.40478 
1.38495 
1.35481 
1.31197 
1.31405 
1.32023 
1.30518 
1.28644 
1.27826 
1.29584 
1.30321 
1.30414 
1.29458 
1.27411 
