contacts_by_height 
0 
5 
6 
45 
10 
17 
15 
29 
38 
17 
24 
29 
31 
13 
24 
19 
20 
22 
25 
15 
16 
16 
18 
16 
14 
11 
14 
4 
6 
7 
8 
10 
3 
9 
3 
6 
4 
0 
5 
1 
3 
1 
0 
0 
1 
