contacts_by_height 
0 
3 
2 
12 
5 
3 
6 
13 
8 
8 
5 
11 
12 
17 
5 
5 
15 
11 
12 
4 
13 
8 
11 
10 
9 
7 
7 
7 
8 
4 
13 
8 
9 
12 
7 
5 
11 
12 
9 
8 
10 
7 
6 
11 
9 
6 
6 
6 
12 
6 
6 
7 
6 
4 
7 
5 
5 
3 
4 
8 
10 
5 
2 
6 
8 
8 
0 
6 
3 
3 
5 
2 
6 
2 
6 
4 
3 
4 
2 
3 
2 
2 
1 
2 
4 
2 
1 
1 
1 
2 
2 
3 
3 
3 
2 
5 
1 
1 
1 
1 
0 
1 
0 
0 
0 
1 
