orientation_density 
1.56277 
1.55313 
1.54438 
1.52345 
1.47713 
1.48848 
1.49391 
1.48831 
1.4719 
1.44346 
1.42755 
1.43241 
1.43718 
1.44286 
1.4473 
1.44764 
1.44348 
1.43174 
1.41782 
1.40208 
1.39766 
1.40315 
1.40829 
1.41356 
1.41524 
1.41253 
1.40581 
1.39309 
1.38749 
1.39298 
1.39528 
1.39011 
1.38035 
1.37644 
1.38041 
1.38548 
1.38579 
1.38227 
1.37353 
1.36233 
1.34559 
1.32933 
1.31626 
1.30764 
1.30476 
1.30133 
1.29908 
1.29512 
1.29363 
1.29246 
1.29301 
1.29499 
1.29569 
1.29635 
1.29624 
1.29657 
1.29888 
1.30047 
1.30318 
1.30578 
1.30775 
1.30942 
1.31002 
1.31174 
1.31243 
1.31454 
1.31892 
1.34081 
1.36835 
1.3888 
1.39553 
1.40017 
1.41728 
1.45215 
1.45646 
1.44021 
1.40591 
1.37276 
1.3673 
1.36305 
1.3612 
1.37983 
1.43944 
1.45569 
1.46567 
1.45766 
1.45478 
1.45431 
1.44661 
1.43875 
1.43498 
1.4353 
1.4435 
1.45999 
1.46259 
1.45933 
1.44747 
1.44459 
1.45306 
1.45942 
1.46215 
1.46261 
1.45953 
1.45401 
1.44566 
1.43327 
1.42239 
1.42208 
1.4258 
1.42982 
1.43134 
1.45399 
1.45638 
1.45386 
1.4375 
1.42634 
1.42179 
1.41873 
1.41728 
1.41855 
1.41775 
1.41142 
1.40246 
1.39061 
1.38666 
1.38528 
1.38441 
1.3846 
1.39424 
1.40458 
1.41425 
1.41828 
1.4375 
1.44782 
1.44823 
1.43977 
1.4293 
1.447 
1.44988 
1.44362 
1.43357 
1.42955 
1.43351 
1.4336 
1.43027 
1.42183 
1.41663 
1.41484 
1.41866 
1.4195 
1.41837 
1.41701 
1.41724 
1.42238 
1.43055 
1.43838 
1.44312 
1.44275 
1.43887 
1.43676 
1.45415 
1.47866 
1.48452 
1.47998 
1.44461 
1.46007 
1.47111 
1.47389 
1.46778 
1.45908 
1.46898 
1.47553 
1.47968 
1.47848 
1.47045 
1.46183 
1.45127 
1.44587 
1.46837 
1.49737 
1.49965 
1.49278 
1.46424 
1.45164 
1.45383 
1.45062 
1.44815 
1.4508 
1.45491 
1.45508 
1.44775 
1.4383 
1.43004 
1.42249 
1.415 
1.40552 
1.39991 
1.39854 
1.3946 
1.38816 
1.37871 
1.37402 
1.3687 
1.36376 
1.3626 
1.38687 
1.41572 
1.41952 
1.41105 
1.40664 
1.42781 
1.43141 
1.42101 
1.38522 
1.38162 
1.37535 
1.37021 
1.36677 
1.36316 
1.36535 
1.36927 
1.37341 
1.37552 
1.3737 
1.37334 
1.37389 
1.37196 
1.37208 
1.37313 
1.37206 
1.37089 
1.36734 
1.36364 
1.36139 
1.36009 
1.35972 
1.36096 
1.36792 
1.37136 
1.37897 
1.3813 
1.40763 
1.41139 
1.40415 
1.38321 
1.37734 
1.39202 
1.39732 
1.38466 
1.35821 
1.31899 
1.28881 
1.26543 
1.25782 
1.26521 
1.28948 
1.3107 
1.32676 
1.32805 
1.3296 
1.31166 
1.28343 
1.25385 
1.24711 
1.25249 
1.2567 
1.26178 
1.26553 
1.26518 
1.26086 
1.25202 
1.2441 
1.2441 
1.2441 
1.2415 
1.23228 
1.21548 
1.19395 
1.17805 
1.18202 
1.18827 
1.18827 
1.18827 
