contacts_by_height 
0 
10 
9 
62 
8 
13 
18 
29 
28 
23 
38 
37 
28 
29 
21 
24 
22 
19 
21 
18 
20 
10 
18 
9 
13 
6 
9 
10 
8 
4 
6 
6 
2 
1 
0 
0 
1 
1 
