contacts_by_height 
0 
11 
4 
66 
7 
13 
20 
33 
18 
23 
25 
29 
35 
18 
18 
19 
28 
24 
16 
24 
17 
16 
15 
9 
6 
12 
15 
4 
12 
5 
11 
6 
5 
2 
4 
0 
2 
3 
1 
0 
0 
1 
