contacts_by_height 
0 
8 
14 
61 
8 
21 
17 
35 
15 
19 
22 
29 
30 
13 
36 
24 
25 
24 
14 
16 
22 
17 
12 
16 
19 
9 
11 
11 
6 
4 
7 
8 
2 
1 
0 
2 
2 
2 
1 
2 
