orientation_density 
1.56261 
1.55181 
1.54467 
1.52373 
1.47856 
1.48253 
1.48059 
1.46941 
1.45683 
1.44755 
1.43491 
1.41607 
1.39982 
1.39495 
1.3889 
1.38476 
1.38004 
1.38304 
1.37906 
1.37224 
1.3635 
1.37576 
1.37651 
1.38239 
1.38095 
1.37334 
1.36369 
1.33514 
1.32647 
1.32408 
1.32134 
1.32066 
1.30992 
1.29054 
1.27772 
1.26882 
1.26875 
1.27209 
1.27435 
1.28047 
1.28335 
1.28672 
1.29901 
1.3085 
1.30321 
1.28111 
1.25809 
1.26373 
1.2823 
1.29192 
1.2824 
1.26946 
1.25297 
1.24692 
1.2449 
1.24298 
1.23929 
1.23179 
1.2273 
1.22381 
1.224 
1.23622 
1.24942 
1.24856 
1.23366 
1.21346 
1.20928 
1.22428 
1.23602 
1.23744 
1.22734 
1.20974 
1.22679 
1.24259 
1.24593 
1.23654 
1.19198 
1.17984 
1.18603 
1.2012 
1.21726 
1.22057 
1.20718 
1.18781 
1.1677 
1.15093 
1.1363 
1.12919 
1.12626 
1.13336 
1.13426 
1.13351 
1.13992 
1.14946 
1.1582 
1.15997 
1.15337 
1.14393 
1.12797 
1.10508 
1.08027 
1.05965 
1.04152 
1.02038 
0.999536 
0.99281 
0.991172 
0.982284 
0.964135 
0.935812 
0.916725 
0.906589 
0.906339 
0.900745 
0.897586 
0.897856 
0.894748 
0.892898 
0.893189 
0.901055 
0.911286 
0.915531 
0.918984 
0.914045 
0.905815 
0.886393 
0.860394 
0.819253 
0.784853 
0.737593 
0.706853 
0.657447 
0.649268 
0.649268 
0.649268 
0.649268 
0.649268 
0.643963 
0.641058 
0.619024 
0.59055 
0.585147 
0.585147 
0.586005 
0.573666 
0.574388 
