contacts_by_height 
0 
1 
1 
26 
4 
4 
8 
11 
9 
4 
13 
10 
8 
7 
14 
13 
10 
10 
12 
8 
10 
15 
12 
7 
6 
10 
11 
11 
6 
10 
8 
10 
12 
8 
11 
10 
11 
7 
8 
8 
6 
6 
7 
7 
10 
5 
4 
12 
9 
7 
9 
8 
11 
5 
6 
3 
5 
7 
4 
6 
9 
4 
10 
9 
7 
4 
5 
4 
6 
10 
3 
4 
4 
1 
9 
3 
4 
3 
1 
4 
1 
2 
1 
3 
2 
0 
1 
6 
1 
1 
1 
1 
2 
2 
3 
3 
0 
0 
0 
0 
1 
