orientation_density 
1.10357 
1.10716 
1.1262 
1.12573 
1.12809 
1.12809 
1.12809 
1.12809 
1.14781 
1.17084 
1.18422 
1.19245 
1.18447 
1.17183 
1.16062 
1.14236 
1.13685 
1.12216 
1.123 
1.12464 
1.12879 
1.14036 
1.14659 
1.14428 
1.14575 
1.13564 
1.13006 
1.12661 
1.11915 
1.12023 
1.12381 
1.24026 
1.32133 
1.33518 
1.3082 
1.21762 
1.18614 
1.21968 
1.24373 
1.26073 
1.27412 
1.27868 
1.26356 
1.24319 
1.22196 
1.18742 
1.16246 
1.16347 
1.15197 
1.12584 
1.09242 
1.05952 
1.04407 
1.05122 
1.05834 
1.06413 
1.08782 
1.11652 
1.13742 
1.14628 
1.14315 
1.14135 
1.14034 
1.1204 
1.08691 
1.04793 
1.02685 
1.02624 
1.02342 
1.01435 
1.00409 
0.985719 
0.967515 
0.956913 
0.953383 
0.954627 
0.957432 
0.961259 
0.958562 
0.955403 
0.956443 
0.948205 
0.939248 
0.924988 
0.923212 
0.9206 
0.918367 
0.918689 
0.917811 
0.917955 
0.915744 
0.910488 
0.903537 
0.895036 
0.892867 
0.892777 
0.89147 
0.891352 
0.88873 
0.889666 
0.890302 
0.891592 
0.891522 
0.892352 
0.891691 
0.8959 
0.904523 
0.905344 
0.908112 
0.907972 
0.909148 
0.911697 
0.909795 
0.905944 
0.995833 
1.10588 
1.15031 
1.13379 
1.05434 
0.972878 
0.984055 
0.985575 
0.983876 
0.988253 
0.991534 
0.99203 
0.99203 
0.992391 
0.980617 
0.954293 
0.924883 
0.887923 
0.871769 
0.864789 
0.865748 
0.878406 
0.88261 
0.890676 
0.896745 
0.898871 
0.898961 
0.894186 
0.906707 
0.91199 
0.921327 
0.9325 
0.947113 
0.958886 
0.957621 
0.960652 
0.969692 
0.978889 
0.983023 
0.989351 
0.988851 
0.985611 
0.994157 
1.00549 
1.01417 
1.02284 
1.02264 
1.0235 
1.01204 
1.00985 
1.00713 
1.00687 
1.00974 
1.01578 
1.02294 
1.03278 
1.03612 
1.03406 
1.03109 
1.02763 
1.02238 
1.02022 
1.01241 
1.00548 
1.00914 
1.01142 
1.01344 
1.01392 
1.01265 
1.01383 
1.01315 
1.0033 
0.998051 
0.992427 
0.986357 
0.973718 
0.96058 
0.945046 
0.941772 
0.939773 
0.962887 
1.01736 
1.05858 
1.16194 
1.24783 
1.28559 
1.28026 
1.21706 
1.13607 
1.12246 
1.11118 
1.09889 
1.07769 
1.05343 
1.06355 
1.0619 
1.05699 
1.05731 
1.04094 
1.01615 
0.986143 
0.961649 
0.962171 
0.960679 
0.95537 
0.953008 
0.97205 
1.01463 
1.0538 
1.07767 
1.08861 
1.09369 
1.10175 
1.09994 
1.08117 
1.04004 
0.986707 
0.94545 
0.963009 
0.980072 
0.995297 
0.998865 
0.998598 
0.998892 
0.997509 
0.996278 
1.0052 
1.02296 
1.03393 
1.0359 
1.0296 
1.03203 
1.0383 
1.04766 
1.04478 
1.0362 
1.02164 
1.00806 
1.00154 
1.00106 
1.00129 
1.00371 
0.999089 
0.988445 
0.977843 
0.969949 
0.969428 
0.976746 
0.992154 
1.01281 
1.02654 
1.02254 
1.01922 
1.01817 
1.01628 
1.01316 
1.00588 
1.00174 
1.01043 
1.03118 
1.04403 
1.05357 
1.05529 
1.06145 
1.06128 
1.05843 
1.05745 
1.06123 
1.05974 
1.05761 
1.05589 
1.04393 
1.02987 
1.01357 
0.996348 
0.980009 
0.96394 
0.953681 
0.958825 
0.962214 
0.968107 
0.965398 
0.953252 
0.944793 
0.948923 
0.942976 
0.938112 
0.940916 
0.937986 
0.933844 
0.93047 
0.919593 
0.9094 
0.894963 
0.884455 
0.884958 
0.885827 
0.88805 
0.887252 
0.895105 
0.903665 
0.905556 
0.913034 
0.912096 
0.941374 
0.992975 
1.03781 
1.06363 
1.06636 
1.06401 
1.06298 
1.04865 
1.01646 
0.975402 
0.937557 
