contacts_by_height 
0 
5 
4 
56 
14 
15 
24 
39 
38 
27 
24 
31 
22 
27 
28 
28 
19 
19 
22 
16 
14 
15 
13 
16 
17 
15 
13 
8 
5 
5 
4 
2 
1 
2 
0 
1 
